COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI INPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI INPATIENTS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI INPATIENTS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI INPATIENTS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI INPATIENTS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI INPATIENTS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI POPULATION COVERED,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI POPULATION COVERED,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI POPULATION COVERED,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI POPULATION COVERED,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI POPULATION COVERED,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI DEATHS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI DEATHS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI DEATHS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI DEATHS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI DEATHS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI DEATHS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,SARI SITES NUMBER,,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,TOALTA MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,PNI MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,TREND,,,,,,Not Available
United Kingdom of Great Britain and Northern Ireland,2011,46,INTENSITY,,,,,,Not Available
United Kingdom of Great Britain and Northern Ireland,2011,46,IMPACT,,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,46,GEOSPREAD,,,,,,Not Available
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI CASES,0TO4,,,,,2.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI CASES,5TO14,,,,,6.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI CASES,15TO64,,,,,42.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI CASES,65TO,,,,,6.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI CASES,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI CASES,ALL,,,,,56.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI OUTPATIENTS,0TO4,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI OUTPATIENTS,5TO14,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI OUTPATIENTS,15TO64,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI OUTPATIENTS,65TO,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI OUTPATIENTS,ALL,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI POPULATION COVERED,0TO4,,,,,38668.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI POPULATION COVERED,5TO14,,,,,72194.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI POPULATION COVERED,15TO64,,,,,429683.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI POPULATION COVERED,65TO,,,,,107297.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI POPULATION COVERED,ALL,,,,,647842.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ILI SITES NUMBER,,,,,,64.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI CASES,0TO4,,,,,787.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI CASES,5TO14,,,,,314.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI CASES,15TO64,,,,,1122.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI CASES,65TO,,,,,402.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI CASES,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI CASES,ALL,,,,,2625.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI OUTPATIENTS,0TO4,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI OUTPATIENTS,5TO14,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI OUTPATIENTS,15TO64,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI OUTPATIENTS,65TO,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI OUTPATIENTS,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI OUTPATIENTS,ALL,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI POPULATION COVERED,0TO4,,,,,38668.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI POPULATION COVERED,5TO14,,,,,72194.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI POPULATION COVERED,15TO64,,,,,429683.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI POPULATION COVERED,65TO,,,,,107297.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI POPULATION COVERED,ALL,,,,,647842.00
United Kingdom of Great Britain and Northern Ireland,2011,47,ARI SITES NUMBER,,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI CASES,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI CASES,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI CASES,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI CASES,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI CASES,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI CASES,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI INPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI INPATIENTS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI INPATIENTS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI INPATIENTS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI INPATIENTS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI INPATIENTS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI POPULATION COVERED,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI POPULATION COVERED,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI POPULATION COVERED,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI POPULATION COVERED,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI POPULATION COVERED,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI DEATHS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI DEATHS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI DEATHS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI DEATHS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI DEATHS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI DEATHS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,SARI SITES NUMBER,,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,TOALTA MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,PNI MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,TREND,,,,,,Not Available
United Kingdom of Great Britain and Northern Ireland,2011,47,INTENSITY,,,,,,Not Available
United Kingdom of Great Britain and Northern Ireland,2011,47,IMPACT,,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,47,GEOSPREAD,,,,,,Not Available
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI CASES,0TO4,,,,,3.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI CASES,5TO14,,,,,3.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI CASES,15TO64,,,,,40.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI CASES,65TO,,,,,5.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI CASES,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI CASES,ALL,,,,,51.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI OUTPATIENTS,0TO4,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI OUTPATIENTS,5TO14,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI OUTPATIENTS,15TO64,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI OUTPATIENTS,65TO,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI OUTPATIENTS,ALL,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI POPULATION COVERED,0TO4,,,,,37567.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI POPULATION COVERED,5TO14,,,,,70227.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI POPULATION COVERED,15TO64,,,,,417826.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI POPULATION COVERED,65TO,,,,,104452.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI POPULATION COVERED,ALL,,,,,630072.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ILI SITES NUMBER,,,,,,62.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI CASES,0TO4,,,,,781.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI CASES,5TO14,,,,,318.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI CASES,15TO64,,,,,1206.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI CASES,65TO,,,,,437.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI CASES,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI CASES,ALL,,,,,2742.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI OUTPATIENTS,0TO4,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI OUTPATIENTS,5TO14,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI OUTPATIENTS,15TO64,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI OUTPATIENTS,65TO,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI OUTPATIENTS,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI OUTPATIENTS,ALL,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI POPULATION COVERED,0TO4,,,,,37567.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI POPULATION COVERED,5TO14,,,,,70227.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI POPULATION COVERED,15TO64,,,,,417826.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI POPULATION COVERED,65TO,,,,,104452.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI POPULATION COVERED,ALL,,,,,630072.00
United Kingdom of Great Britain and Northern Ireland,2011,48,ARI SITES NUMBER,,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI CASES,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI CASES,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI CASES,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI CASES,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI CASES,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI CASES,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI INPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI INPATIENTS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI INPATIENTS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI INPATIENTS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI INPATIENTS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI INPATIENTS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI POPULATION COVERED,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI POPULATION COVERED,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI POPULATION COVERED,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI POPULATION COVERED,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI POPULATION COVERED,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI DEATHS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI DEATHS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI DEATHS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI DEATHS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI DEATHS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI DEATHS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,SARI SITES NUMBER,,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,TOALTA MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,PNI MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,TREND,,,,,,Not Available
United Kingdom of Great Britain and Northern Ireland,2011,48,INTENSITY,,,,,,Not Available
United Kingdom of Great Britain and Northern Ireland,2011,48,IMPACT,,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,48,GEOSPREAD,,,,,,Not Available
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI CASES,0TO4,,,,,3.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI CASES,5TO14,,,,,2.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI CASES,15TO64,,,,,46.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI CASES,65TO,,,,,5.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI CASES,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI CASES,ALL,,,,,56.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI OUTPATIENTS,0TO4,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI OUTPATIENTS,5TO14,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI OUTPATIENTS,15TO64,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI OUTPATIENTS,65TO,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI OUTPATIENTS,ALL,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI POPULATION COVERED,0TO4,,,,,36535.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI POPULATION COVERED,5TO14,,,,,68164.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI POPULATION COVERED,15TO64,,,,,404753.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI POPULATION COVERED,65TO,,,,,100371.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI POPULATION COVERED,ALL,,,,,609823.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ILI SITES NUMBER,,,,,,60.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI CASES,0TO4,,,,,654.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI CASES,5TO14,,,,,291.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI CASES,15TO64,,,,,1261.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI CASES,65TO,,,,,404.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI CASES,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI CASES,ALL,,,,,2610.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI OUTPATIENTS,0TO4,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI OUTPATIENTS,5TO14,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI OUTPATIENTS,15TO64,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI OUTPATIENTS,65TO,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI OUTPATIENTS,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI OUTPATIENTS,ALL,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI POPULATION COVERED,0TO4,,,,,36535.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI POPULATION COVERED,5TO14,,,,,68164.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI POPULATION COVERED,15TO64,,,,,404753.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI POPULATION COVERED,65TO,,,,,100371.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI POPULATION COVERED,ALL,,,,,609823.00
United Kingdom of Great Britain and Northern Ireland,2011,49,ARI SITES NUMBER,,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI CASES,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI CASES,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI CASES,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI CASES,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI CASES,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI CASES,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI INPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI INPATIENTS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI INPATIENTS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI INPATIENTS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI INPATIENTS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI INPATIENTS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI POPULATION COVERED,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI POPULATION COVERED,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI POPULATION COVERED,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI POPULATION COVERED,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI POPULATION COVERED,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI DEATHS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI DEATHS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI DEATHS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI DEATHS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI DEATHS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI DEATHS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,SARI SITES NUMBER,,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,TOALTA MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,PNI MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,TREND,,,,,,Not Available
United Kingdom of Great Britain and Northern Ireland,2011,49,INTENSITY,,,,,,Not Available
United Kingdom of Great Britain and Northern Ireland,2011,49,IMPACT,,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,49,GEOSPREAD,,,,,,Not Available
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI CASES,0TO4,,,,,2.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI CASES,5TO14,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI CASES,15TO64,,,,,26.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI CASES,65TO,,,,,7.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI CASES,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI CASES,ALL,,,,,35.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI OUTPATIENTS,0TO4,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI OUTPATIENTS,5TO14,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI OUTPATIENTS,15TO64,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI OUTPATIENTS,65TO,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI OUTPATIENTS,ALL,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI POPULATION COVERED,0TO4,,,,,36051.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI POPULATION COVERED,5TO14,,,,,67119.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI POPULATION COVERED,15TO64,,,,,398760.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI POPULATION COVERED,65TO,,,,,99162.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI POPULATION COVERED,ALL,,,,,601092.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ILI SITES NUMBER,,,,,,59.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI CASES,0TO4,,,,,675.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI CASES,5TO14,,,,,278.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI CASES,15TO64,,,,,1331.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI CASES,65TO,,,,,514.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI CASES,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI CASES,ALL,,,,,2798.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI OUTPATIENTS,0TO4,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI OUTPATIENTS,5TO14,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI OUTPATIENTS,15TO64,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI OUTPATIENTS,65TO,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI OUTPATIENTS,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI OUTPATIENTS,ALL,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI POPULATION COVERED,0TO4,,,,,36051.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI POPULATION COVERED,5TO14,,,,,67119.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI POPULATION COVERED,15TO64,,,,,398760.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI POPULATION COVERED,65TO,,,,,99162.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI POPULATION COVERED,ALL,,,,,601092.00
United Kingdom of Great Britain and Northern Ireland,2011,50,ARI SITES NUMBER,,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI CASES,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI CASES,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI CASES,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI CASES,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI CASES,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI CASES,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI INPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI INPATIENTS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI INPATIENTS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI INPATIENTS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI INPATIENTS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI INPATIENTS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI POPULATION COVERED,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI POPULATION COVERED,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI POPULATION COVERED,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI POPULATION COVERED,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI POPULATION COVERED,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI DEATHS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI DEATHS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI DEATHS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI DEATHS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI DEATHS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2011,50,SARI DEATHS,ALL,,,,,
